policy_id,trip_id,start_ts,end_ts,duration_s,miles,avg_speed_mps,harsh_brake_ct,phone_usage_ct,overspeed_ratio,night_ratio
driver_00021,driver_00021_2025-09-15_0_5f801bfe,2025-09-16T05:24:33.866170+00:00,2025-09-16T05:36:32.866170+00:00,719.0,7.172934837202717,16.054194444444445,0,0,0.0,1.0
driver_00021,driver_00021_2025-09-15_1_760a10ba,2025-09-16T02:23:33.866170+00:00,2025-09-16T02:35:32.866170+00:00,719.0,7.130674590530322,15.960755555555554,0,0,0.0,1.0
driver_00021,driver_00021_2025-09-16_0_490fe2d6,2025-09-17T14:18:33.997109+00:00,2025-09-17T14:30:32.997109+00:00,719.0,7.104375442915317,15.902298611111112,0,0,0.0,0.0
driver_00021,driver_00021_2025-09-16_1_56cc3866,2025-09-17T13:30:33.997109+00:00,2025-09-17T13:42:32.997109+00:00,719.0,7.151475968681897,16.00527361111111,0,0,0.0,0.0
driver_00022,driver_00022_2025-09-14_0_05799a29,2025-09-15T10:58:34.119192+00:00,2025-09-15T11:10:33.119192+00:00,719.0,3.400970191545998,7.612800000000001,0,0,0.0,0.0
driver_00022,driver_00022_2025-09-14_1_e0d6a1ee,2025-09-15T03:42:34.119192+00:00,2025-09-15T03:54:33.119192+00:00,719.0,3.3955479884994673,7.595805555555555,0,0,0.0,1.0
driver_00022,driver_00022_2025-09-15_0_a31b462e,2025-09-16T10:19:34.244049+00:00,2025-09-16T10:31:33.244049+00:00,719.0,3.3671568738490802,7.537390277777778,0,0,0.0,0.0
driver_00022,driver_00022_2025-09-15_1_09d37544,2025-09-16T09:40:34.244049+00:00,2025-09-16T09:52:33.244049+00:00,719.0,3.4477474507379435,7.7157027777777785,0,0,0.0,0.0
driver_00022,driver_00022_2025-09-16_0_f9e009b2,2025-09-17T04:07:34.365344+00:00,2025-09-17T04:19:33.365344+00:00,719.0,3.399177352382684,7.610301388888888,0,0,0.0,1.0
driver_00022,driver_00022_2025-09-16_1_2a0bf2ef,2025-09-17T10:49:34.365344+00:00,2025-09-17T11:01:33.365344+00:00,719.0,3.4088878449133992,7.6297958333333336,0,0,0.0,0.0
driver_00023,driver_00023_2025-09-14_0_7f8e543d,2025-09-14T23:24:34.488751+00:00,2025-09-14T23:36:33.488751+00:00,719.0,6.213847825985728,13.908138888888889,0,0,0.0,1.0
driver_00023,driver_00023_2025-09-14_1_8efd7e62,2025-09-15T08:53:34.488751+00:00,2025-09-15T09:05:33.488751+00:00,719.0,6.18751161966968,13.848963888888887,0,0,0.0,0.0
driver_00023,driver_00023_2025-09-15_0_f8c63104,2025-09-16T11:57:34.610788+00:00,2025-09-16T12:09:33.610788+00:00,719.0,6.208346037819146,13.89827361111111,0,0,0.0,0.0
driver_00023,driver_00023_2025-09-15_1_d0441136,2025-09-16T02:41:34.610788+00:00,2025-09-16T02:53:33.610788+00:00,719.0,6.209894707326838,13.892177777777777,0,0,0.0,1.0
driver_00023,driver_00023_2025-09-16_0_9dc9ad0b,2025-09-17T00:15:34.734256+00:00,2025-09-17T00:27:33.734256+00:00,719.0,6.228592513135595,13.942119444444446,0,0,0.0,1.0
driver_00023,driver_00023_2025-09-16_1_e401248c,2025-09-17T03:19:34.734256+00:00,2025-09-17T03:31:33.734256+00:00,719.0,6.247429966057325,13.981631944444446,0,0,0.0,1.0
driver_00024,driver_00024_2025-09-14_0_e49379d1,2025-09-15T13:48:34.857146+00:00,2025-09-15T14:00:33.857146+00:00,719.0,5.683294007722776,12.721136111111113,0,0,0.0,0.0
driver_00024,driver_00024_2025-09-14_1_e3ac6c7a,2025-09-15T01:52:34.857146+00:00,2025-09-15T02:04:33.857146+00:00,719.0,5.63087467127256,12.602281944444444,0,0,0.0,1.0
driver_00024,driver_00024_2025-09-15_0_ceb4630f,2025-09-16T09:07:34.982789+00:00,2025-09-16T09:19:33.982789+00:00,719.0,5.699687241417356,12.759665277777776,0,0,0.0,0.0
driver_00024,driver_00024_2025-09-15_1_c1283def,2025-09-16T10:04:34.982789+00:00,2025-09-16T10:16:33.982789+00:00,719.0,5.686937884586034,12.731394444444444,0,0,0.0,0.0
driver_00024,driver_00024_2025-09-16_0_351b842a,2025-09-17T10:37:35.112763+00:00,2025-09-17T10:49:34.112763+00:00,719.0,5.695504506630233,12.74955,0,0,0.0,0.0
driver_00024,driver_00024_2025-09-16_1_0d0298ef,2025-09-17T12:53:35.112763+00:00,2025-09-17T13:05:34.112763+00:00,719.0,5.700716962847448,12.761216666666666,0,0,0.0,0.0
driver_00025,driver_00025_2025-09-14_0_ae6f7590,2025-09-14T23:46:35.261886+00:00,2025-09-14T23:58:34.261886+00:00,719.0,5.580087528470476,12.491948611111113,0,0,0.0,1.0
driver_00025,driver_00025_2025-09-14_1_b274b3b6,2025-09-15T01:23:35.261886+00:00,2025-09-15T01:35:34.261886+00:00,719.0,5.57384397795531,12.4756875,0,0,0.0,1.0
driver_00025,driver_00025_2025-09-15_0_1cc43f3c,2025-09-16T01:48:35.402390+00:00,2025-09-16T02:00:34.402390+00:00,719.0,5.544302969146014,12.408868055555557,0,0,0.0,1.0
driver_00025,driver_00025_2025-09-15_1_0cc700c7,2025-09-15T22:53:35.402390+00:00,2025-09-15T23:05:34.402390+00:00,719.0,5.53427690177932,12.3885875,0,0,0.0,1.0
driver_00025,driver_00025_2025-09-16_0_5aaee176,2025-09-17T00:12:35.527431+00:00,2025-09-17T00:24:34.527431+00:00,719.0,5.53741024314143,12.394941666666666,0,0,0.0,1.0
driver_00025,driver_00025_2025-09-16_1_2149c19b,2025-09-17T06:01:35.527431+00:00,2025-09-17T06:13:34.527431+00:00,719.0,5.541637963022108,12.406072222222221,0,0,0.0,0.0
driver_00026,driver_00026_2025-09-14_0_f8b50230,2025-09-15T05:40:35.647334+00:00,2025-09-15T05:52:34.647334+00:00,719.0,4.72209718011038,10.56798611111111,0,0,0.0,1.0
driver_00026,driver_00026_2025-09-14_1_472998f3,2025-09-14T22:26:35.647334+00:00,2025-09-14T22:38:34.647334+00:00,719.0,4.724586069824445,10.57615972222222,0,0,0.0,1.0
driver_00026,driver_00026_2025-09-15_0_cb2ae5de,2025-09-16T07:23:35.772482+00:00,2025-09-16T07:35:34.772482+00:00,719.0,4.76261465960167,10.662336111111111,0,0,0.0,0.0
driver_00026,driver_00026_2025-09-15_1_9e3fb899,2025-09-16T05:16:35.772482+00:00,2025-09-16T05:28:34.772482+00:00,719.0,4.746516494067753,10.622920833333334,0,0,0.0,1.0
driver_00026,driver_00026_2025-09-16_0_4c98b921,2025-09-17T03:18:35.898615+00:00,2025-09-17T03:30:34.898615+00:00,719.0,4.780421234581899,10.69871111111111,0,0,0.0,1.0
driver_00026,driver_00026_2025-09-16_1_9fe9e79c,2025-09-16T21:43:35.898615+00:00,2025-09-16T21:55:34.898615+00:00,719.0,4.744729909205799,10.619230555555555,0,0,0.0,0.0
driver_00027,driver_00027_2025-09-14_0_69f6dba5,2025-09-15T04:58:36.020114+00:00,2025-09-15T05:10:35.020114+00:00,719.0,4.1630954630113015,9.319976388888888,0,0,0.0,1.0
driver_00027,driver_00027_2025-09-14_1_625e36b2,2025-09-15T02:32:36.020114+00:00,2025-09-15T02:44:35.020114+00:00,719.0,4.236657069169624,9.483727777777776,0,0,0.0,1.0
driver_00027,driver_00027_2025-09-15_0_625be634,2025-09-16T13:21:36.143761+00:00,2025-09-16T13:33:35.143761+00:00,719.0,4.193079737611996,9.384193055555555,0,0,0.0,0.0
driver_00027,driver_00027_2025-09-15_1_73c17730,2025-09-16T11:18:36.143761+00:00,2025-09-16T11:30:35.143761+00:00,719.0,4.2276269573625145,9.462518055555556,0,0,0.0,0.0
driver_00027,driver_00027_2025-09-16_0_f5e77df2,2025-09-17T11:55:36.271917+00:00,2025-09-17T12:07:35.271917+00:00,719.0,4.230403280138714,9.468979166666667,0,0,0.0,0.0
driver_00027,driver_00027_2025-09-16_1_35988a7a,2025-09-17T06:53:36.271917+00:00,2025-09-17T07:05:35.271917+00:00,719.0,4.242602466675527,9.494240277777777,0,0,0.0,0.0
driver_00028,driver_00028_2025-09-14_0_7fc89ff5,2025-09-15T05:19:36.396669+00:00,2025-09-15T05:31:35.396669+00:00,719.0,4.335468322854147,9.697740277777777,0,0,0.0,1.0
driver_00028,driver_00028_2025-09-14_1_dbd1a9c6,2025-09-15T04:17:36.396669+00:00,2025-09-15T04:29:35.396669+00:00,719.0,4.327893980329108,9.685820833333334,0,0,0.0,1.0
driver_00028,driver_00028_2025-09-15_0_ddff8b49,2025-09-15T23:23:36.519027+00:00,2025-09-15T23:35:35.519027+00:00,719.0,4.333167504498234,9.698456944444443,0,0,0.0,1.0
driver_00028,driver_00028_2025-09-15_1_83b7f95f,2025-09-16T07:25:36.519027+00:00,2025-09-16T07:37:35.519027+00:00,719.0,4.358518781604649,9.751277777777778,0,0,0.0,0.0
driver_00028,driver_00028_2025-09-16_0_9bc5085f,2025-09-17T12:19:36.644025+00:00,2025-09-17T12:31:35.644025+00:00,719.0,4.306470882802825,9.631995833333333,0,0,0.0,0.0
driver_00028,driver_00028_2025-09-16_1_e6477a90,2025-09-16T23:57:36.644025+00:00,2025-09-17T00:09:35.644025+00:00,719.0,4.37613010968754,9.7942625,0,0,0.0,1.0
driver_00029,driver_00029_2025-09-14_0_d71f93aa,2025-09-15T11:43:36.766092+00:00,2025-09-15T11:55:35.766092+00:00,719.0,4.990513928594823,11.17011111111111,0,0,0.0,0.0
driver_00029,driver_00029_2025-09-14_1_f4a84cc3,2025-09-15T06:39:36.766092+00:00,2025-09-15T06:51:35.766092+00:00,719.0,4.988455435419682,11.16488611111111,0,0,0.0,0.0
driver_00029,driver_00029_2025-09-15_0_4226d8c4,2025-09-15T23:07:36.890701+00:00,2025-09-15T23:19:35.890701+00:00,719.0,4.9153054227151145,11.001988888888889,0,0,0.0,1.0
driver_00029,driver_00029_2025-09-15_1_9b3f0f25,2025-09-16T09:28:36.890701+00:00,2025-09-16T09:40:35.890701+00:00,719.0,4.97255594359478,11.132287499999999,0,0,0.0,0.0
driver_00029,driver_00029_2025-09-16_0_12720ce2,2025-09-16T23:06:37.015650+00:00,2025-09-16T23:18:36.015650+00:00,719.0,4.96204598507128,11.106805555555555,0,0,0.0,1.0
driver_00029,driver_00029_2025-09-16_1_e34713fd,2025-09-17T08:03:37.015650+00:00,2025-09-17T08:15:36.015650+00:00,719.0,4.94232630746546,11.06270138888889,0,0,0.0,0.0
driver_00030,driver_00030_2025-09-14_0_e393ec86,2025-09-15T05:41:37.135664+00:00,2025-09-15T05:53:36.135664+00:00,719.0,3.9900012531192224,8.929898611111112,0,0,0.0,1.0
driver_00030,driver_00030_2025-09-14_1_41a22157,2025-09-15T05:31:37.135664+00:00,2025-09-15T05:43:36.135664+00:00,719.0,3.976444244772073,8.900005555555556,0,0,0.0,1.0
driver_00030,driver_00030_2025-09-15_0_8105aa4d,2025-09-16T00:29:37.261660+00:00,2025-09-16T00:41:36.261660+00:00,719.0,3.9238553210221436,8.781254166666667,0,0,0.0,1.0
driver_00030,driver_00030_2025-09-15_1_692090d3,2025-09-16T02:08:37.261660+00:00,2025-09-16T02:20:36.261660+00:00,719.0,3.9471418394486206,8.834722222222222,0,0,0.0,1.0
driver_00030,driver_00030_2025-09-16_0_e51af98c,2025-09-17T07:53:37.421048+00:00,2025-09-17T08:05:36.421048+00:00,719.0,3.9600789196317754,8.864826388888888,0,0,0.0,0.0
driver_00030,driver_00030_2025-09-16_1_fc9a1649,2025-09-17T00:21:37.421048+00:00,2025-09-17T00:33:36.421048+00:00,719.0,3.937470735527562,8.811847222222223,0,0,0.0,1.0
driver_00031,driver_00031_2025-09-14_0_aed63f07,2025-09-15T12:44:37.560518+00:00,2025-09-15T12:56:36.560518+00:00,719.0,5.884677732478957,13.172819444444444,0,0,0.0,0.0
driver_00031,driver_00031_2025-09-14_1_2f23619d,2025-09-15T08:45:37.560518+00:00,2025-09-15T08:57:36.560518+00:00,719.0,5.921191398655021,13.252120833333333,0,0,0.0,0.0
driver_00031,driver_00031_2025-09-15_0_39f80933,2025-09-15T23:45:37.695473+00:00,2025-09-15T23:57:36.695473+00:00,719.0,5.885355295247878,13.173516666666668,0,0,0.0,1.0
driver_00031,driver_00031_2025-09-15_1_99432d76,2025-09-16T01:08:37.695473+00:00,2025-09-16T01:20:36.695473+00:00,719.0,5.894549769307694,13.195356944444443,0,0,0.0,1.0
driver_00031,driver_00031_2025-09-16_0_52c5a4c1,2025-09-17T13:03:37.897111+00:00,2025-09-17T13:15:36.897111+00:00,719.0,5.881174079675325,13.162734722222224,0,0,0.0,0.0
driver_00031,driver_00031_2025-09-16_1_be650e21,2025-09-17T00:09:37.897111+00:00,2025-09-17T00:21:36.897111+00:00,719.0,5.9135737832405395,13.23771111111111,0,0,0.0,1.0
driver_00032,driver_00032_2025-09-14_0_ea7c8e79,2025-09-15T05:57:38.024424+00:00,2025-09-15T06:09:37.024424+00:00,719.0,4.824626373215079,10.801001388888888,0,0,0.0,0.19722222222222222
driver_00032,driver_00032_2025-09-14_1_3ab85b07,2025-09-15T00:43:38.024424+00:00,2025-09-15T00:55:37.024424+00:00,719.0,4.805415343167684,10.754281944444443,0,0,0.0,1.0
driver_00032,driver_00032_2025-09-15_0_ec6bd3af,2025-09-16T02:46:38.151443+00:00,2025-09-16T02:58:37.151443+00:00,719.0,4.883585499058722,10.930975,0,0,0.0,1.0
driver_00032,driver_00032_2025-09-15_1_08dd1207,2025-09-16T04:42:38.151443+00:00,2025-09-16T04:54:37.151443+00:00,719.0,4.77653271653277,10.691161111111112,0,0,0.0,1.0
driver_00032,driver_00032_2025-09-16_0_f4d0f058,2025-09-17T03:13:38.277449+00:00,2025-09-17T03:25:37.277449+00:00,719.0,4.878290710745979,10.920908333333333,0,0,0.0,1.0
driver_00032,driver_00032_2025-09-16_1_cb6a9c06,2025-09-16T23:59:38.277449+00:00,2025-09-17T00:11:37.277449+00:00,719.0,4.839716280889502,10.832334722222223,0,0,0.0,1.0
driver_00033,driver_00033_2025-09-14_0_ec01b394,2025-09-15T01:30:38.435735+00:00,2025-09-15T01:42:37.435735+00:00,719.0,6.220207340154929,13.92442361111111,0,0,0.0,1.0
driver_00033,driver_00033_2025-09-14_1_6f708e8e,2025-09-14T23:29:38.435735+00:00,2025-09-14T23:41:37.435735+00:00,719.0,6.173272515688431,13.819276388888888,0,0,0.0,1.0
driver_00033,driver_00033_2025-09-15_0_c7757ef6,2025-09-16T03:15:38.556643+00:00,2025-09-16T03:27:37.556643+00:00,719.0,6.144406626910883,13.751522222222222,0,0,0.0,1.0
driver_00033,driver_00033_2025-09-15_1_87eaaa32,2025-09-16T02:59:38.556643+00:00,2025-09-16T03:11:37.556643+00:00,719.0,6.142504790996663,13.750519444444446,0,0,0.0,1.0
driver_00033,driver_00033_2025-09-16_0_d4f859b4,2025-09-17T09:39:38.684761+00:00,2025-09-17T09:51:37.684761+00:00,719.0,6.161498944098088,13.793143055555559,0,0,0.0,0.0
driver_00033,driver_00033_2025-09-16_1_8ca32152,2025-09-17T06:12:38.684761+00:00,2025-09-17T06:24:37.684761+00:00,719.0,6.196549238582155,13.870120833333333,0,0,0.0,0.0
driver_00034,driver_00034_2025-09-14_0_a2000980,2025-09-15T00:33:38.813693+00:00,2025-09-15T00:45:37.813693+00:00,719.0,7.135758701571796,15.974097222222223,0,0,0.0,1.0
driver_00034,driver_00034_2025-09-14_1_93e49d9f,2025-09-15T08:04:38.813693+00:00,2025-09-15T08:16:37.813693+00:00,719.0,7.1489571046407985,16.000204166666666,0,0,0.0,0.0
driver_00034,driver_00034_2025-09-15_0_ea145696,2025-09-16T10:35:38.943994+00:00,2025-09-16T10:47:37.943994+00:00,719.0,7.149194582812732,16.002816666666668,0,0,0.0,0.0
driver_00034,driver_00034_2025-09-15_1_04160b68,2025-09-16T11:21:38.943994+00:00,2025-09-16T11:33:37.943994+00:00,719.0,7.103460431652262,15.901845833333336,0,0,0.0,0.0
driver_00034,driver_00034_2025-09-16_0_7637902e,2025-09-17T10:30:39.076432+00:00,2025-09-17T10:42:38.076432+00:00,719.0,7.169514375776331,16.034747222222222,0,0,0.0,0.0
driver_00034,driver_00034_2025-09-16_1_8267c0d9,2025-09-17T03:09:39.076432+00:00,2025-09-17T03:21:38.076432+00:00,719.0,7.124002880197198,15.9439625,0,0,0.0,1.0
driver_00035,driver_00035_2025-09-14_0_e7565ffa,2025-09-14T22:05:39.206467+00:00,2025-09-14T22:17:38.206467+00:00,719.0,4.8933678995169805,10.94945,0,0,0.0,1.0
driver_00035,driver_00035_2025-09-14_1_b992fa79,2025-09-15T11:33:39.206467+00:00,2025-09-15T11:45:38.206467+00:00,719.0,4.927121561966266,11.028447222222223,0,0,0.0,0.0
driver_00035,driver_00035_2025-09-15_0_19ca6192,2025-09-16T05:50:39.335681+00:00,2025-09-16T06:02:38.335681+00:00,719.0,4.897116075382242,10.96175,0,0,0.0,0.7791666666666667
driver_00035,driver_00035_2025-09-15_1_47bd8600,2025-09-16T00:36:39.335681+00:00,2025-09-16T00:48:38.335681+00:00,719.0,4.879855690771772,10.92196388888889,0,0,0.0,1.0
driver_00035,driver_00035_2025-09-16_0_37effafc,2025-09-17T10:14:39.468981+00:00,2025-09-17T10:26:38.468981+00:00,719.0,4.876814090082349,10.914311111111111,0,0,0.0,0.0
driver_00035,driver_00035_2025-09-16_1_b0860c34,2025-09-17T00:19:39.468981+00:00,2025-09-17T00:31:38.468981+00:00,719.0,4.926325400480378,11.025856944444445,0,0,0.0,1.0
driver_00036,driver_00036_2025-09-14_0_7774f489,2025-09-15T09:28:39.603301+00:00,2025-09-15T09:40:38.603301+00:00,719.0,7.490109980366739,16.764769444444443,0,0,0.0,0.0
driver_00036,driver_00036_2025-09-14_1_537e24a9,2025-09-15T07:09:39.603301+00:00,2025-09-15T07:21:38.603301+00:00,719.0,7.458710237808276,16.69376527777778,0,0,0.0,0.0
driver_00036,driver_00036_2025-09-15_0_d20096fd,2025-09-15T23:02:39.735669+00:00,2025-09-15T23:14:38.735669+00:00,719.0,7.4647474510617435,16.706633333333336,0,0,0.0,1.0
driver_00036,driver_00036_2025-09-15_1_7ee15f43,2025-09-16T13:24:39.735669+00:00,2025-09-16T13:36:38.735669+00:00,719.0,7.46048569597888,16.699047222222223,0,0,0.0,0.0
driver_00036,driver_00036_2025-09-16_0_e559e52c,2025-09-17T14:34:39.868981+00:00,2025-09-17T14:46:38.868981+00:00,719.0,7.487747687972617,16.7604625,0,0,0.0,0.0
driver_00036,driver_00036_2025-09-16_1_acd54284,2025-09-17T06:49:39.868981+00:00,2025-09-17T07:01:38.868981+00:00,719.0,7.499598161938328,16.788045833333335,0,0,0.0,0.0
driver_00037,driver_00037_2025-09-14_0_f4dd0834,2025-09-15T11:00:40.010687+00:00,2025-09-15T11:12:39.010687+00:00,719.0,5.94312513993292,13.303897222222222,0,0,0.0,0.0
driver_00037,driver_00037_2025-09-14_1_23ec7ddb,2025-09-15T05:45:40.010687+00:00,2025-09-15T05:57:39.010687+00:00,719.0,5.947170809552816,13.311491666666665,0,0,0.0,1.0
driver_00037,driver_00037_2025-09-15_0_03ffd801,2025-09-16T13:34:40.147280+00:00,2025-09-16T13:46:39.147280+00:00,719.0,5.9610979697104565,13.341191666666665,0,0,0.0,0.0
driver_00037,driver_00037_2025-09-15_1_4e101b2c,2025-09-16T08:54:40.147280+00:00,2025-09-16T09:06:39.147280+00:00,719.0,5.980805199418885,13.387334722222224,0,0,0.0,0.0
driver_00037,driver_00037_2025-09-16_0_11c9d271,2025-09-17T00:55:40.277320+00:00,2025-09-17T01:07:39.277320+00:00,719.0,5.985755067559879,13.398868055555557,0,0,0.0,1.0
driver_00037,driver_00037_2025-09-16_1_38c4f7cf,2025-09-17T03:09:40.277320+00:00,2025-09-17T03:21:39.277320+00:00,719.0,5.984848519212874,13.3955625,0,0,0.0,1.0
driver_00038,driver_00038_2025-09-14_0_0c9bcb1b,2025-09-15T00:14:40.409182+00:00,2025-09-15T00:26:39.409182+00:00,719.0,7.286284313602927,16.307891666666666,0,0,0.0,1.0
driver_00038,driver_00038_2025-09-14_1_52474dbd,2025-09-15T05:09:40.409182+00:00,2025-09-15T05:21:39.409182+00:00,719.0,7.2701352459080555,16.2735625,0,0,0.0,1.0
driver_00038,driver_00038_2025-09-15_0_6c928f89,2025-09-16T06:32:40.543972+00:00,2025-09-16T06:44:39.543972+00:00,719.0,7.275364239611105,16.283081944444444,0,0,0.0,0.0
driver_00038,driver_00038_2025-09-15_1_794dc6b4,2025-09-16T00:17:40.543972+00:00,2025-09-16T00:29:39.543972+00:00,719.0,7.250440310554109,16.228618055555554,0,0,0.0,1.0
driver_00038,driver_00038_2025-09-16_0_b2b8f795,2025-09-17T08:05:40.677311+00:00,2025-09-17T08:17:39.677311+00:00,719.0,7.240048159550887,16.203691666666664,0,0,0.0,0.0
driver_00038,driver_00038_2025-09-16_1_74aab4dc,2025-09-17T09:30:40.677311+00:00,2025-09-17T09:42:39.677311+00:00,719.0,7.212893611637869,16.146643055555558,0,0,0.0,0.0
driver_00039,driver_00039_2025-09-14_0_aaceab18,2025-09-14T23:20:40.812849+00:00,2025-09-14T23:32:39.812849+00:00,719.0,5.654964907457145,12.659444444444443,0,0,0.0,1.0
driver_00039,driver_00039_2025-09-14_1_78c8c5ed,2025-09-14T22:27:40.812849+00:00,2025-09-14T22:39:39.812849+00:00,719.0,5.646731599868988,12.639529166666666,0,0,0.0,1.0
driver_00039,driver_00039_2025-09-15_0_b368d7be,2025-09-16T10:11:40.945174+00:00,2025-09-16T10:23:39.945174+00:00,719.0,5.633643023249302,12.611029166666665,0,0,0.0,0.0
driver_00039,driver_00039_2025-09-15_1_dff23afd,2025-09-16T00:28:40.945174+00:00,2025-09-16T00:40:39.945174+00:00,719.0,5.6601493010793975,12.668991666666665,0,0,0.0,1.0
driver_00039,driver_00039_2025-09-16_0_d89d9106,2025-09-17T03:38:41.089916+00:00,2025-09-17T03:50:40.089916+00:00,719.0,5.656037867743846,12.661515277777779,0,0,0.0,1.0
driver_00039,driver_00039_2025-09-16_1_edb3b025,2025-09-17T05:49:41.089916+00:00,2025-09-17T06:01:40.089916+00:00,719.0,5.652298976416201,12.651875,0,0,0.0,0.8597222222222223
driver_00040,driver_00040_2025-09-14_0_a41632b7,2025-09-15T05:42:41.214521+00:00,2025-09-15T05:54:40.214521+00:00,719.0,3.8282988624893446,8.569055555555556,0,0,0.0,1.0
driver_00040,driver_00040_2025-09-14_1_dcc40811,2025-09-15T06:12:41.214521+00:00,2025-09-15T06:24:40.214521+00:00,719.0,3.8417739646464306,8.600101388888888,0,0,0.0,0.0
driver_00040,driver_00040_2025-09-15_0_d3edb58e,2025-09-16T01:19:41.343965+00:00,2025-09-16T01:31:40.343965+00:00,719.0,3.901312321296428,8.73128611111111,0,0,0.0,1.0
driver_00040,driver_00040_2025-09-15_1_e350db5c,2025-09-16T06:29:41.343965+00:00,2025-09-16T06:41:40.343965+00:00,719.0,3.8611445446521975,8.642641666666666,0,0,0.0,0.0
driver_00040,driver_00040_2025-09-16_0_994f67ba,2025-09-17T03:54:41.477305+00:00,2025-09-17T04:06:40.477305+00:00,719.0,3.870189514827789,8.660905555555555,0,0,0.0,1.0
driver_00040,driver_00040_2025-09-16_1_dca60e9e,2025-09-17T03:46:41.477305+00:00,2025-09-17T03:58:40.477305+00:00,719.0,3.8368901958609434,8.590254166666666,0,0,0.0,1.0
driver_00041,driver_00041_2025-09-14_0_911dc416,2025-09-15T13:30:41.606639+00:00,2025-09-15T13:42:40.606639+00:00,719.0,4.070719600178095,9.111999999999998,0,0,0.0,0.0
driver_00041,driver_00041_2025-09-14_1_aa213875,2025-09-15T04:34:41.606639+00:00,2025-09-15T04:46:40.606639+00:00,719.0,4.096931001203726,9.170872222222222,0,0,0.0,1.0
driver_00041,driver_00041_2025-09-15_0_f3b85acd,2025-09-16T03:50:41.738182+00:00,2025-09-16T04:02:40.738182+00:00,719.0,4.076236996992864,9.12390138888889,0,0,0.0,1.0
driver_00041,driver_00041_2025-09-15_1_b56ec3d9,2025-09-16T00:28:41.738182+00:00,2025-09-16T00:40:40.738182+00:00,719.0,4.086286043698316,9.146470833333334,0,0,0.0,1.0
driver_00041,driver_00041_2025-09-16_0_8038d30c,2025-09-17T08:07:41.873160+00:00,2025-09-17T08:19:40.873160+00:00,719.0,4.103961521231462,9.184208333333334,0,0,0.0,0.0
driver_00041,driver_00041_2025-09-16_1_d4315078,2025-09-17T10:46:41.873160+00:00,2025-09-17T10:58:40.873160+00:00,719.0,4.094957813998596,9.16430138888889,0,0,0.0,0.0
driver_00042,driver_00042_2025-09-14_0_43553bc7,2025-09-14T22:57:42.002315+00:00,2025-09-14T23:09:41.002315+00:00,719.0,5.818259401702165,13.021218055555556,0,0,0.0,1.0
driver_00042,driver_00042_2025-09-14_1_ba9052cf,2025-09-15T05:41:42.002315+00:00,2025-09-15T05:53:41.002315+00:00,719.0,5.784881631913994,12.948488888888889,0,0,0.0,1.0
driver_00042,driver_00042_2025-09-15_0_a5f35404,2025-09-16T05:45:42.135619+00:00,2025-09-16T05:57:41.135619+00:00,719.0,5.854484603949362,13.105683333333333,0,0,0.0,1.0
driver_00042,driver_00042_2025-09-15_1_576d5e3c,2025-09-16T11:19:42.135619+00:00,2025-09-16T11:31:41.135619+00:00,719.0,5.817592811377381,13.021122222222221,0,0,0.0,0.0
driver_00042,driver_00042_2025-09-16_0_6c9981e4,2025-09-16T23:26:42.271010+00:00,2025-09-16T23:38:41.271010+00:00,719.0,5.812225045903867,13.008638888888887,0,0,0.0,1.0
driver_00042,driver_00042_2025-09-16_1_a7765057,2025-09-16T22:07:42.271010+00:00,2025-09-16T22:19:41.271010+00:00,719.0,5.833378145141375,13.05700833333333,0,0,0.0,1.0
driver_00043,driver_00043_2025-09-14_0_e9ffddb4,2025-09-15T01:41:42.410630+00:00,2025-09-15T01:53:41.410630+00:00,719.0,7.364585004363998,16.4865125,0,0,0.0,1.0
driver_00043,driver_00043_2025-09-14_1_3fe5b4bc,2025-09-15T04:17:42.410630+00:00,2025-09-15T04:29:41.410630+00:00,719.0,7.477236547474932,16.737631944444445,0,0,0.0,1.0
driver_00043,driver_00043_2025-09-15_0_8d33e712,2025-09-16T08:38:42.543938+00:00,2025-09-16T08:50:41.543938+00:00,719.0,7.386606537593146,16.520254166666664,0,0,0.0,0.0
driver_00043,driver_00043_2025-09-15_1_fed18649,2025-09-16T07:53:42.543938+00:00,2025-09-16T08:05:41.543938+00:00,719.0,7.406650845862624,16.578381944444445,0,0,0.0,0.0
driver_00043,driver_00043_2025-09-16_0_e8e6739b,2025-09-17T14:26:42.682364+00:00,2025-09-17T14:38:41.682364+00:00,719.0,7.451579501454564,16.680637500000003,0,0,0.0,0.0
driver_00043,driver_00043_2025-09-16_1_859fd63e,2025-09-17T10:11:42.682364+00:00,2025-09-17T10:23:41.682364+00:00,719.0,7.380228585637705,16.520480555555555,0,0,0.0,0.0
driver_00044,driver_00044_2025-09-14_0_3c1c2d40,2025-09-15T04:58:42.818959+00:00,2025-09-15T05:10:41.818959+00:00,719.0,4.413205759801907,9.878338888888889,0,0,0.0,1.0
driver_00044,driver_00044_2025-09-14_1_a9904962,2025-09-14T23:46:42.818959+00:00,2025-09-14T23:58:41.818959+00:00,719.0,4.423115653409726,9.900819444444444,0,0,0.0,1.0
driver_00044,driver_00044_2025-09-15_0_02a87243,2025-09-16T10:51:42.958058+00:00,2025-09-16T11:03:41.958058+00:00,719.0,4.416062540179755,9.88275138888889,0,0,0.0,0.0
